Time (s),Mass A X (m),Mass A Y (m),Mass B X (m),Mass B Y (m)
57.27239,-0.02378091,-0.0009820031,0.02340484,-0.001659315
57.30572,-0.02377461,-0.0009921053,0.02348464,-0.001665852
57.33906,-0.02320783,-0.001068835,0.02305272,-0.0017325
57.3724,-0.02226879,-0.001155083,0.02224687,-0.001815683
57.40573,-0.02132408,-0.00122015,0.02137582,-0.001896447
57.43907,-0.02076208,-0.001278266,0.02080947,-0.001916995
57.47241,-0.02080296,-0.001281138,0.02074971,-0.001891916
57.50574,-0.02139296,-0.001250102,0.02124774,-0.001859124
57.53908,-0.02234421,-0.001192882,0.02207373,-0.001806718
57.57242,-0.02326752,-0.001061038,0.02287047,-0.001730445
57.60575,-0.02380623,-0.0009648576,0.02338639,-0.001664592
57.63909,-0.02376835,-0.0009879241,0.02335327,-0.001681993
57.67243,-0.0231685,-0.001074027,0.02283702,-0.001756249
57.70576,-0.02222499,-0.001152094,0.02200331,-0.001816205
57.7391,-0.0213106,-0.001226251,0.02119372,-0.001892076
57.77244,-0.02076555,-0.00128331,0.02075193,-0.001906685
57.80577,-0.02080362,-0.001284531,0.02083284,-0.001890154
57.83911,-0.02139675,-0.001255147,0.02141057,-0.001848382
57.87245,-0.02233978,-0.00118972,0.02224271,-0.001784631
57.90578,-0.02324336,-0.001061616,0.02301071,-0.001665919
57.93912,-0.0237518,-0.0009732106,0.02344413,-0.001634313
57.97246,-0.02373526,-0.0009924582,0.02331895,-0.001635454
58.00579,-0.02315633,-0.001081898,0.02271912,-0.001691766
58.03913,-0.02225565,-0.001200027,0.02180944,-0.001775846
58.07247,-0.02135848,-0.001251586,0.02101537,-0.001827217
58.1058,-0.02085908,-0.001282636,0.02065823,-0.001863354
58.13914,-0.02094725,-0.00127621,0.02084094,-0.001846117
58.17248,-0.02153723,-0.001245817,0.0214978,-0.001817116
58.20581,-0.02241214,-0.001183148,0.02241472,-0.001743205
58.23915,-0.02322213,-0.00108864,0.02318769,-0.001656539
58.27249,-0.0236526,-0.001035727,0.02355892,-0.001633911
58.30582,-0.02353936,-0.001052096,0.02333587,-0.001649504
58.33916,-0.02292508,-0.001112585,0.02263971,-0.00175003
58.3725,-0.02207333,-0.001196012,0.02172293,-0.001829197
58.40583,-0.0212824,-0.001242825,0.02093033,-0.001884948
58.43917,-0.02088966,-0.001288576,0.02056704,-0.001902612
58.47251,-0.02106305,-0.001278666,0.02076392,-0.001865047
58.50584,-0.02170416,-0.001246488,0.0214994,-0.001838637
58.53918,-0.02253453,-0.001170163,0.02244848,-0.001762786
58.57252,-0.02324401,-0.001060486,0.02324909,-0.001645341
58.60585,-0.02356666,-0.0009980726,0.02359213,-0.001584339
58.63919,-0.02332597,-0.001043562,0.02340098,-0.001617671
58.67253,-0.02269862,-0.001112813,0.0226725,-0.001688777
58.70586,-0.02181391,-0.001207186,0.02174334,-0.001788997
58.7392,-0.02111382,-0.001230744,0.02093971,-0.001823355
58.77254,-0.02082114,-0.001277718,0.02059224,-0.001859417
58.80587,-0.02109546,-0.001260109,0.02081802,-0.001842788
58.83921,-0.02180893,-0.001220355,0.02153196,-0.001823666
58.87255,-0.02269908,-0.001163569,0.02242638,-0.001755962
58.90588,-0.02335972,-0.001053793,0.02316871,-0.001641593
58.93922,-0.02360286,-0.001016184,0.02351363,-0.001591898
58.97256,-0.02330188,-0.001055191,0.02328736,-0.001611445
59.00589,-0.02256605,-0.001125359,0.02257552,-0.001688346
59.03923,-0.02164464,-0.001212457,0.02167665,-0.001782852
59.07257,-0.02096104,-0.001235033,0.02093091,-0.001816461
59.1059,-0.0207556,-0.001279124,0.02063919,-0.001854637
59.13924,-0.02114248,-0.001261443,0.02090989,-0.001843855
59.17258,-0.02191529,-0.00121317,0.02161708,-0.001816511
59.20591,-0.02285207,-0.001094042,0.02246562,-0.001759339
59.23925,-0.02352085,-0.001023921,0.02315537,-0.001661336
59.27259,-0.02369887,-0.0009973998,0.02342016,-0.001669255
59.30592,-0.02328949,-0.001037812,0.02311502,-0.001707995
59.33926,-0.0224721,-0.001132225,0.02242678,-0.001786479
59.3726,-0.02155073,-0.001238689,0.02158325,-0.001841199
59.40593,-0.02084591,-0.001281318,0.02096316,-0.001872366
59.43927,-0.02064146,-0.001297253,0.02077286,-0.001898283
59.47261,-0.0210498,-0.001281123,0.02112027,-0.001858187
59.50594,-0.02190851,-0.001206686,0.02179778,-0.001806499
59.53928,-0.02285052,-0.00109956,0.02261656,-0.001755816
59.57262,-0.0235297,-0.001017366,0.02320346,-0.001651064
59.60595,-0.02368388,-0.0009948198,0.02332668,-0.001678513
59.63929,-0.02329564,-0.001035152,0.0229635,-0.001732373
59.67263,-0.02250671,-0.001136569,0.02221848,-0.001805986
59.70596,-0.02159647,-0.001228251,0.0214156,-0.001889391
59.7393,-0.02093936,-0.001293828,0.02082579,-0.001902993
59.77264,-0.02076603,-0.001291941,0.0207562,-0.001882294
59.80597,-0.02118201,-0.001266966,0.02120647,-0.001870831
59.83931,-0.02200531,-0.001224477,0.02199938,-0.001798415
59.87265,-0.02292865,-0.001152337,0.02278868,-0.001738824
59.90598,-0.02353734,-0.001058878,0.02333025,-0.001663232
59.93932,-0.02366517,-0.00102189,0.0233694,-0.001683135
59.97266,-0.02325248,-0.001065204,0.02289198,-0.00176033
60.00599,-0.02247515,-0.001132882,0.02210658,-0.001814357
60.03933,-0.02161095,-0.001211114,0.02125769,-0.001892266
60.07267,-0.02103926,-0.001251988,0.02069777,-0.001908553
60.106,-0.02093811,-0.001261701,0.02067533,-0.001889551
60.13934,-0.02137138,-0.001246088,0.02119159,-0.001853886
60.17268,-0.02214426,-0.001187972,0.02206389,-0.001779019
60.20601,-0.02293605,-0.001097471,0.02291228,-0.001683891
60.23935,-0.02346777,-0.001035165,0.02344018,-0.001626081
60.27269,-0.02353485,-0.001015723,0.02346168,-0.001609958
60.30602,-0.02306142,-0.001072939,0.02294431,-0.001656984
60.33936,-0.02231444,-0.001138781,0.02208249,-0.001769594
60.3727,-0.02152801,-0.001209066,0.02122498,-0.001822055
60.40603,-0.02102207,-0.001215096,0.02067902,-0.001861922
60.43937,-0.02106483,-0.001198558,0.02067756,-0.001874826
60.47271,-0.02155629,-0.001159221,0.02121159,-0.001848755
60.50604,-0.02232568,-0.001101294,0.0220746,-0.001775798
60.53938,-0.02310101,-0.001032475,0.02292544,-0.00168341
60.57272,-0.02352753,-0.0009718244,0.02343132,-0.001624558
60.60605,-0.02345366,-0.0009898516,0.0234011,-0.001604823
60.63939,-0.02291973,-0.001074413,0.02286597,-0.001657722
60.67273,-0.02212088,-0.001134198,0.02206428,-0.001777031
60.70606,-0.0213417,-0.001199008,0.02123213,-0.001816118
60.7394,-0.02094302,-0.00120829,0.02072074,-0.001856664
60.77274,-0.02104386,-0.001198839,0.02075804,-0.001861681
60.80607,-0.02166226,-0.001146019,0.02130827,-0.001847218
60.83941,-0.0225065,-0.001084788,0.02213909,-0.001783098
60.87275,-0.02328111,-0.001004532,0.02289791,-0.001659536
60.90608,-0.02361705,-0.0009600277,0.02335573,-0.001644948
60.93942,-0.02348539,-0.0009971781,0.0233243,-0.001620653
60.97276,-0.02287442,-0.001084072,0.02280818,-0.001684483
61.00609,-0.02202043,-0.001200791,0.02201502,-0.001771533
61.03943,-0.02123702,-0.001238262,0.02127463,-0.00181603
61.07277,-0.02086308,-0.001284321,0.02085329,-0.001860655
61.1061,-0.02106271,-0.001255946,0.02090432,-0.001849349
61.13944,-0.02171434,-0.001228994,0.02146094,-0.001817354
61.17278,-0.02258339,-0.001165105,0.02224647,-0.001774316
61.20611,-0.02338774,-0.001066797,0.02293816,-0.001672109
61.23945,-0.02373039,-0.001000587,0.02328564,-0.00165296
61.27279,-0.02361001,-0.00103057,0.02312897,-0.001711802
61.30612,-0.02292959,-0.00111022,0.02255364,-0.001768441
61.33946,-0.0220344,-0.001205449,0.02177075,-0.001819061
61.3728,-0.02123632,-0.001254898,0.02110938,-0.001883967
61.40613,-0.02085667,-0.001274507,0.02079031,-0.001886653
61.43947,-0.02102747,-0.001277953,0.02097486,-0.001873013
61.47281,-0.02170545,-0.001233172,0.02158859,-0.001834905
61.50614,-0.02256637,-0.00116909,0.02238921,-0.001768685
61.53948,-0.02330764,-0.001052127,0.02301559,-0.001682928
61.57282,-0.02368128,-0.0009999525,0.02330612,-0.001665589
61.60615,-0.02347941,-0.001032131,0.02308501,-0.001712427
61.63949,-0.02284703,-0.001104665,0.02243673,-0.001781085
61.67283,-0.02196103,-0.001212267,0.02166302,-0.00183373
61.70616,-0.02121132,-0.001266399,0.02102333,-0.001907033
61.7395,-0.0208983,-0.001283252,0.02079463,-0.001894258
61.77284,-0.02110195,-0.001265239,0.02109313,-0.001856732
61.80617,-0.02174409,-0.001246732,0.02177548,-0.001827326
61.83951,-0.02261039,-0.001185654,0.02259851,-0.001763201
61.87285,-0.02330067,-0.001080573,0.02324563,-0.001678713
61.90618,-0.02360474,-0.001079666,0.0234409,-0.001668619
61.93952,-0.02339331,-0.00110369,0.02313246,-0.001705836
61.97286,-0.02274839,-0.001212811,0.02240532,-0.001808429
62.00619,-0.02194734,-0.001250542,0.02155701,-0.001893435
62.03953,-0.0212825,-0.001322691,0.02088317,-0.001918983
62.07287,-0.02102716,-0.001310114,0.02069162,-0.001896708
62.1062,-0.02130442,-0.001286077,0.02101545,-0.001880299
62.13954,-0.02196835,-0.001234198,0.02177537,-0.001814132
62.17288,-0.02275723,-0.001179489,0.02263155,-0.001757911
62.20621,-0.02335157,-0.001089086,0.02327472,-0.001663892
62.23955,-0.02352715,-0.001072163,0.02344916,-0.001649729
62.27289,-0.02321938,-0.001081941,0.02315786,-0.001714073
62.30622,-0.02253917,-0.001174517,0.02242885,-0.001803665
62.33956,-0.02174262,-0.001235343,0.02154389,-0.001890119
62.3729,-0.02118292,-0.0013136,0.02089865,-0.001920188
62.40623,-0.02107222,-0.001303094,0.02070982,-0.001897161
62.43957,-0.02143523,-0.001271397,0.02101364,-0.001867852
62.47291,-0.02215023,-0.001212011,0.02178687,-0.001818803
62.50624,-0.02296683,-0.001113813,0.02260366,-0.001760855
62.53958,-0.02347606,-0.001050324,0.02324807,-0.001678625
62.57292,-0.02356729,-0.001027386,0.02339161,-0.001659534
62.60625,-0.02313394,-0.001075099,0.02306352,-0.001725914
62.63959,-0.02237965,-0.001130898,0.02234682,-0.001791444
62.67293,-0.02155423,-0.001189662,0.02155637,-0.001834217
62.70626,-0.02103116,-0.001230059,0.02093751,-0.001879046
62.7396,-0.02097298,-0.001264632,0.02079476,-0.001880609
62.77294,-0.02140781,-0.001238211,0.02114437,-0.001857885
62.80627,-0.02216352,-0.001190771,0.02187691,-0.001804747
62.83961,-0.02299872,-0.00107904,0.02264223,-0.001753173
62.87295,-0.02351995,-0.001049251,0.02319227,-0.001679799
62.90628,-0.02353404,-0.001027816,0.02329257,-0.001690398
62.93962,-0.02305331,-0.001080096,0.02291554,-0.001738097
62.97296,-0.02227749,-0.001185649,0.02223313,-0.001794409
63.00629,-0.02142763,-0.001248346,0.02148687,-0.001879684
63.03963,-0.02088675,-0.001283699,0.0209807,-0.001897823
63.07297,-0.0208835,-0.001288152,0.02090423,-0.001884282
63.1063,-0.02139163,-0.001267553,0.02132922,-0.001866703
63.13964,-0.02218067,-0.001185922,0.0220435,-0.001801641
63.17298,-0.02303161,-0.001100686,0.02275223,-0.001761363
63.20631,-0.02357637,-0.001039838,0.02320808,-0.001691011
63.23965,-0.02356692,-0.001028367,0.02322029,-0.001704384
63.27299,-0.023068,-0.001073165,0.02277345,-0.001750076
63.30632,-0.02226385,-0.00115021,0.02208006,-0.001816022
63.33966,-0.02142584,-0.001213225,0.02137711,-0.001875412
63.373,-0.02090907,-0.001232862,0.02093753,-0.001890885
63.40633,-0.02089741,-0.001249729,0.02098825,-0.001878719
63.43967,-0.02139074,-0.001227492,0.02147538,-0.001841954
63.47301,-0.02219101,-0.001186449,0.02221326,-0.001788142
63.50634,-0.02298947,-0.001086678,0.02291605,-0.001694825
63.53968,-0.02345665,-0.001060522,0.02328846,-0.001668122
63.57302,-0.02348958,-0.001041794,0.02318202,-0.00169822
63.60635,-0.02300996,-0.001081533,0.02266202,-0.00175861
63.63969,-0.02227043,-0.001193214,0.02188765,-0.001812034
63.67303,-0.02148378,-0.001235695,0.02121436,-0.001885505
63.70636,-0.02104352,-0.001284754,0.02082641,-0.001893222
63.7397,-0.02108237,-0.00129147,0.02092562,-0.001882819
63.77304,-0.02158152,-0.001252519,0.02149149,-0.001836715
63.80637,-0.02234408,-0.001191171,0.02230648,-0.001777271
63.83971,-0.02306258,-0.001116293,0.02302809,-0.001688589
63.87305,-0.02344684,-0.001065249,0.02340785,-0.001659354
63.90638,-0.02340349,-0.001037831,0.02323924,-0.001686349
63.93972,-0.02289418,-0.001098255,0.02266421,-0.001767188
63.97306,-0.0221893,-0.001191872,0.0218478,-0.001831902
64.00639,-0.02149954,-0.001232545,0.02110401,-0.001882226
64.03973,-0.0211419,-0.001285618,0.02074069,-0.001900155
64.07307,-0.02121916,-0.00126165,0.0208963,-0.001858447
64.1064,-0.02176887,-0.001228129,0.02149597,-0.001838782
64.13974,-0.02252342,-0.001188702,0.02231025,-0.001786798
64.17308,-0.02315108,-0.001099065,0.02305106,-0.001685961
64.20641,-0.02347547,-0.001076887,0.02341198,-0.001649693
64.23975,-0.02330656,-0.001113019,0.02324598,-0.001695059
64.27309,-0.02277053,-0.00118118,0.02265032,-0.001758288
64.30642,-0.02203065,-0.001248659,0.02185142,-0.001830515
64.33976,-0.02140545,-0.001307075,0.02112245,-0.001887615
64.3731,-0.02110726,-0.001303861,0.02075434,-0.00188699
64.40643,-0.02131142,-0.001292243,0.02092368,-0.001873638
64.43977,-0.02194296,-0.001242785,0.02149618,-0.001836812
64.47311,-0.02270507,-0.001171848,0.02228271,-0.001777348
64.50644,-0.02330512,-0.0010909,0.02293165,-0.001692103
64.53978,-0.02355327,-0.001079957,0.02325281,-0.001668588
64.57312,-0.02327634,-0.001129449,0.02309062,-0.001690489
64.60645,-0.02261198,-0.001200885,0.02253699,-0.001768918
64.63979,-0.02181408,-0.001257678,0.02178588,-0.00182752
64.67313,-0.02117664,-0.001308197,0.02116059,-0.001885841
64.70646,-0.02096403,-0.001326457,0.02090744,-0.00187925
64.7398,-0.021236,-0.001283848,0.02109145,-0.001873623
64.77314,-0.02189699,-0.001228184,0.02164634,-0.001836332
64.80647,-0.02273138,-0.001173262,0.02237799,-0.001779474
64.83981,-0.02338176,-0.001079698,0.02295839,-0.001690078
64.87315,-0.02360888,-0.001063272,0.02318441,-0.001668043
64.90648,-0.02331791,-0.001075989,0.02297535,-0.001716523
64.93982,-0.02265898,-0.001183422,0.02238053,-0.001786518
64.97316,-0.02182705,-0.00125032,0.02166802,-0.001833897
65.00649,-0.02118632,-0.001302264,0.02111419,-0.001877831
65.03983,-0.02095598,-0.001318857,0.02091866,-0.001875313
65.07317,-0.02124431,-0.001278679,0.02119649,-0.001858254
65.1065,-0.02191536,-0.001224054,0.02179891,-0.001819442
65.13984,-0.02275487,-0.001166589,0.02249522,-0.001751433
65.17318,-0.02339194,-0.001084397,0.02303159,-0.001693147
65.20651,-0.02357364,-0.001066626,0.02318206,-0.001694338
65.23985,-0.0232507,-0.001084182,0.02288711,-0.001732043
65.27319,-0.02258906,-0.001184848,0.02226068,-0.001791805
65.30652,-0.02180596,-0.001260596,0.02155176,-0.001843606
65.33986,-0.02118482,-0.001299068,0.02101774,-0.001873188
65.3732,-0.02100971,-0.001302366,0.02093868,-0.001871415
65.40653,-0.02132765,-0.001281828,0.02130597,-0.001850519
65.43987,-0.02199762,-0.001215429,0.02199139,-0.001798339
65.47321,-0.02274328,-0.001127205,0.02270143,-0.001757303
65.50654,-0.02332196,-0.001066747,0.02318086,-0.00168089
65.53988,-0.02347637,-0.001021458,0.02325976,-0.001693166
65.57322,-0.02319961,-0.001062167,0.0228606,-0.001750805
65.60655,-0.02255372,-0.001121426,0.02215687,-0.001808064
65.63989,-0.02178302,-0.001198424,0.02142675,-0.001875839
65.67323,-0.02125437,-0.001221579,0.02088712,-0.001893497
65.70656,-0.02113093,-0.001271218,0.02085101,-0.001900735
65.7399,-0.02145602,-0.001236557,0.02123749,-0.001854475
65.77324,-0.0221154,-0.001205185,0.0219527,-0.001811718
65.80657,-0.02281014,-0.001108294,0.02269883,-0.001743158
65.83991,-0.02328665,-0.001070816,0.02319595,-0.001683374
65.87325,-0.02332421,-0.00103545,0.02325883,-0.00168931
65.90658,-0.02296453,-0.001069365,0.02283115,-0.001735628
65.93992,-0.02231746,-0.001133296,0.02210731,-0.00181296
65.97326,-0.02163088,-0.001203828,0.0213548,-0.001889053
66.00659,-0.02118932,-0.001212725,0.02085594,-0.001905961
66.03993,-0.02117504,-0.001195418,0.02078586,-0.001887494
66.07327,-0.02160625,-0.001154268,0.0212143,-0.001847692
66.1066,-0.02229355,-0.001101096,0.02193198,-0.00179787
66.13994,-0.02301339,-0.001044278,0.0226677,-0.001751711
66.17328,-0.02341341,-0.0009931237,0.02316293,-0.00168401
66.20661,-0.02336754,-0.001009074,0.02322126,-0.001694567
66.23995,-0.02291546,-0.001072753,0.02282049,-0.001759447
66.27329,-0.02220615,-0.001120572,0.02211812,-0.001806261
66.30662,-0.02153498,-0.001192286,0.02139576,-0.00187547
66.33996,-0.02111639,-0.001197208,0.02092371,-0.001896319
66.3733,-0.02117063,-0.001190592,0.02090102,-0.001883497
66.40663,-0.0216809,-0.001143906,0.02133387,-0.001856035
66.43997,-0.02239225,-0.00108175,0.02203463,-0.001809977
66.47331,-0.02306366,-0.001034271,0.02271245,-0.001740516
66.50664,-0.02346236,-0.0009905809,0.02310821,-0.00169914
66.53998,-0.02339662,-0.00100645,0.0230972,-0.001704106
66.57332,-0.0228663,-0.001071001,0.02268043,-0.001744644
66.60665,-0.02211189,-0.001148658,0.02201195,-0.00181333
66.63999,-0.0214116,-0.001201317,0.02138903,-0.00188178
66.67333,-0.02100742,-0.001200866,0.02100681,-0.0018849
66.70666,-0.02113355,-0.001186827,0.02106686,-0.001881058
66.74,-0.02163758,-0.001143651,0.02152398,-0.001837058
66.77334,-0.02242217,-0.001078081,0.02217044,-0.001801979
66.80667,-0.02311414,-0.001032758,0.02280254,-0.001751928
66.84001,-0.02346883,-0.0009834439,0.02312283,-0.001706552
66.87335,-0.02337651,-0.001010305,0.02302403,-0.001721838
66.90668,-0.02285538,-0.001083075,0.02255416,-0.001770804
66.94002,-0.02207202,-0.001179755,0.02188257,-0.001809858
66.97336,-0.02137448,-0.00122273,0.02130735,-0.001873362
67.00669,-0.0209934,-0.001264227,0.02103476,-0.00188297
67.04003,-0.02108386,-0.001275421,0.02117418,-0.001872243
67.07337,-0.02162041,-0.00124318,0.02170237,-0.00183724
67.1067,-0.0223792,-0.001187412,0.02235794,-0.001791152
67.14004,-0.02305851,-0.001105176,0.02294104,-0.001715546
67.17338,-0.02340886,-0.001062918,0.02318882,-0.001664363
67.20671,-0.02329387,-0.001062133,0.02302452,-0.001714868
67.24005,-0.02275424,-0.001112837,0.02249139,-0.001774547
67.27339,-0.02203231,-0.001193107,0.02179517,-0.001820557
67.30672,-0.02140899,-0.001237523,0.02119727,-0.001879862
67.34006,-0.02107315,-0.001280251,0.02095339,-0.001887629
67.3734,-0.0211948,-0.001271697,0.02116018,-0.001864851
67.40673,-0.02173837,-0.001233415,0.02175974,-0.001815391
67.44007,-0.02246915,-0.001189936,0.02248517,-0.00177201
67.47341,-0.02309635,-0.001102383,0.02308357,-0.001690491
67.50674,-0.02337156,-0.001079312,0.02329532,-0.001672675
67.54008,-0.0231906,-0.00112558,0.023096,-0.001717966
67.57342,-0.02269129,-0.001190443,0.02248525,-0.001803785
67.60675,-0.02199363,-0.001237141,0.0217245,-0.001876806
67.64009,-0.02139767,-0.001290206,0.02115289,-0.001889341
67.67343,-0.02115944,-0.001314225,0.02093313,-0.001894759
67.70676,-0.02137071,-0.001280026,0.02116857,-0.00187717
67.7401,-0.02191068,-0.001238571,0.02179945,-0.001838793
67.77344,-0.02259957,-0.001185878,0.02251644,-0.001771709
67.80677,-0.02315284,-0.001106049,0.02308428,-0.001684928
67.84011,-0.02336905,-0.00108535,0.02331878,-0.001663896
67.87345,-0.02313519,-0.001132558,0.02308599,-0.001711739
67.90678,-0.02252922,-0.001209911,0.0224775,-0.001784904
67.94012,-0.02184784,-0.001250857,0.02174669,-0.001834833
67.97346,-0.02131405,-0.001292988,0.02117529,-0.001874437
68.00679,-0.02117677,-0.001293602,0.02095381,-0.001871729
68.04013,-0.02148551,-0.001278541,0.02120502,-0.001859131
68.07347,-0.02209935,-0.001219502,0.02178629,-0.001819211
68.1068,-0.02277495,-0.001163696,0.02248487,-0.001756537
68.14014,-0.02328527,-0.001111542,0.02304303,-0.001699282
68.17348,-0.02337252,-0.00108845,0.02325613,-0.001691833
68.20681,-0.02303399,-0.001148515,0.02299441,-0.00171436
68.24015,-0.02241622,-0.001203569,0.02239134,-0.001768757
68.27349,-0.02169289,-0.001243122,0.02170853,-0.001821666
68.30682,-0.02118423,-0.001289935,0.02113832,-0.001859675
68.34016,-0.02109869,-0.001282874,0.02095036,-0.001859119
68.3735,-0.02142828,-0.001270577,0.02121533,-0.0018618
68.40683,-0.02209501,-0.001223507,0.0217899,-0.001831961
68.44017,-0.02281116,-0.0011732,0.02244534,-0.001775978
68.47351,-0.02328779,-0.001089413,0.02296176,-0.00169737
68.50684,-0.02337709,-0.001106016,0.02306613,-0.001706914
68.54018,-0.02300568,-0.001155974,0.02280447,-0.001739064
68.57352,-0.02232345,-0.001213537,0.02222506,-0.001783536
68.60685,-0.0216037,-0.001257664,0.02158187,-0.001816818
68.64019,-0.02110235,-0.001293994,0.0211584,-0.001862744
68.67353,-0.02102454,-0.001295309,0.02108666,-0.001863806
68.70686,-0.02141339,-0.001281565,0.02140759,-0.001852499
68.7402,-0.02207274,-0.001222794,0.02199531,-0.001809951
68.77354,-0.02279399,-0.001149811,0.02260817,-0.001753194
68.80687,-0.02329992,-0.001091517,0.02300975,-0.001704489
68.84021,-0.02340088,-0.001103259,0.02306956,-0.001709586
68.87355,-0.02304531,-0.00114771,0.02271998,-0.001739577
68.90688,-0.0223939,-0.001228352,0.02207556,-0.001801458
68.94022,-0.02167505,-0.001298819,0.0214547,-0.001866873
68.97356,-0.02117271,-0.001327109,0.02107731,-0.001889438
69.00689,-0.02111963,-0.001309419,0.02108062,-0.001881824
69.04023,-0.02146522,-0.001266807,0.02147831,-0.001846138
69.07357,-0.02215704,-0.001231467,0.02212186,-0.001808023
69.1069,-0.02284827,-0.001175419,0.02274797,-0.001761632
69.14024,-0.02329427,-0.001089278,0.02311525,-0.00168708
69.17358,-0.02331446,-0.001106886,0.02306247,-0.00170383
69.20691,-0.02296958,-0.001151647,0.02265255,-0.001755376
69.24025,-0.02232479,-0.001225532,0.02197553,-0.001810796
69.27359,-0.02168097,-0.001310333,0.02133304,-0.001892291
69.30692,-0.02124761,-0.001323479,0.02096355,-0.001898445
69.34026,-0.02122575,-0.001294833,0.02099407,-0.001866803
69.3736,-0.02161168,-0.001274748,0.02145232,-0.00184694
69.40693,-0.0222536,-0.001211859,0.02211992,-0.001785242
69.44027,-0.0228713,-0.001122636,0.02276102,-0.001712464
69.47361,-0.02325932,-0.001094352,0.0231557,-0.001684388
69.50694,-0.02321792,-0.001097713,0.02312378,-0.001693445
69.54028,-0.02281581,-0.001166421,0.02264793,-0.001755795
69.57362,-0.02217446,-0.001229223,0.0219684,-0.001811785
69.60695,-0.02158426,-0.001298418,0.02131953,-0.001880294
69.64029,-0.02126265,-0.00131083,0.02095527,-0.001891189
69.67363,-0.02133356,-0.001309795,0.02099198,-0.00188519
69.70696,-0.02179447,-0.001264547,0.02144901,-0.001847927
69.7403,-0.02242721,-0.001196188,0.02214908,-0.001787058
69.77364,-0.02296764,-0.001109129,0.02281302,-0.001698005
69.80697,-0.02326171,-0.001082649,0.02316173,-0.001675765
69.84031,-0.02316606,-0.001122559,0.02311363,-0.001693824
69.87365,-0.02268512,-0.001178077,0.02265009,-0.001748106
69.90698,-0.02202498,-0.001235851,0.02198449,-0.00181035
69.94032,-0.02147415,-0.001288256,0.02133991,-0.001863043
69.97366,-0.02120192,-0.001307841,0.02100566,-0.001883643
70.00699,-0.02134865,-0.001281761,0.02111071,-0.001873464
70.04033,-0.02187019,-0.001251334,0.02153089,-0.00184647
70.07367,-0.02257504,-0.001186195,0.02217098,-0.00178712
70.107,-0.02312481,-0.001096032,0.02276995,-0.001700221
70.14034,-0.0233578,-0.001075028,0.02309209,-0.00168108
70.17368,-0.02317939,-0.001087756,0.02300027,-0.001704851
70.20701,-0.02265874,-0.001149517,0.02252813,-0.001745786
70.24035,-0.02196199,-0.001230066,0.02188667,-0.001811568
70.27369,-0.02136082,-0.001290223,0.02134935,-0.00186483
70.30702,-0.0211055,-0.001296888,0.02109032,-0.00186441
70.34036,-0.02130132,-0.001287998,0.0212021,-0.001860809
70.3737,-0.02188013,-0.001250572,0.02166511,-0.001857845
70.40703,-0.02259973,-0.001189222,0.02228218,-0.001794209
70.44037,-0.02319551,-0.001102656,0.02278562,-0.001764176
70.47371,-0.02345785,-0.001078535,0.02300891,-0.001700731
70.50704,-0.02325501,-0.001124318,0.02288764,-0.001737662
70.54038,-0.02268501,-0.001171848,0.02241741,-0.001765209
70.57372,-0.02198827,-0.001250792,0.02176881,-0.001819849
70.60705,-0.02136221,-0.001302321,0.02128265,-0.001866837
70.64039,-0.02111021,-0.001293349,0.02105429,-0.001863786
70.67373,-0.02130977,-0.001289399,0.02127394,-0.001862972
70.70706,-0.0218832,-0.001243351,0.02177528,-0.001820425
70.7404,-0.022597,-0.001192559,0.02239122,-0.001778041
70.77374,-0.02319079,-0.001102162,0.02287725,-0.001704686
70.80707,-0.0234183,-0.001074945,0.02303145,-0.00169278
70.84041,-0.02321743,-0.001084272,0.02281685,-0.001728439
70.87375,-0.02265334,-0.001159555,0.02225813,-0.001782634
70.90708,-0.02197157,-0.001220391,0.02161058,-0.001818364
70.94042,-0.02142912,-0.001294678,0.021152,-0.001862126
70.97376,-0.02118476,-0.001302152,0.02104894,-0.001860575
71.00709,-0.02140726,-0.001275862,0.02133424,-0.001860191
71.04043,-0.02193533,-0.001227551,0.02191404,-0.001817932
71.07377,-0.02257085,-0.001188457,0.0225596,-0.001772587
71.1071,-0.02306637,-0.001114674,0.02302036,-0.001715812
71.14044,-0.02326044,-0.001101411,0.02314399,-0.001688893
71.17378,-0.02303108,-0.001149676,0.02282971,-0.001730443
71.20711,-0.02250305,-0.001184045,0.02222306,-0.001776648
71.24045,-0.02188346,-0.00124318,0.02155065,-0.001820965
71.27379,-0.02141679,-0.001290094,0.02106172,-0.00187457
71.30712,-0.02126788,-0.001281828,0.02094928,-0.00185998
71.34046,-0.02151151,-0.001258757,0.02124405,-0.001845742
71.3738,-0.0220525,-0.001232555,0.02184988,-0.001806975
71.40713,-0.02266627,-0.00117708,0.02250249,-0.001755668
71.44047,-0.02309838,-0.001101202,0.02299233,-0.001692925
71.47381,-0.0232033,-0.001114419,0.02307244,-0.00168867
71.50714,-0.02291651,-0.001148931,0.02277634,-0.001742278
71.54048,-0.02236944,-0.001206417,0.02219156,-0.001780634
71.57382,-0.02175029,-0.001234099,0.02154364,-0.00181475
71.60715,-0.02136263,-0.001286746,0.02105781,-0.001877001
71.64049,-0.02129835,-0.001289429,0.02097076,-0.001863923
71.67383,-0.02164945,-0.001272295,0.02126974,-0.001853435
71.70716,-0.02222607,-0.001208355,0.02184671,-0.001820182
71.7405,-0.02283513,-0.001135185,0.02246757,-0.001774368
71.77384,-0.02321295,-0.00108573,0.02293559,-0.001705542
