Time,mass A x axis,mass B x axis
1.100112E+01,-1.455002E-02,2.135971E-02
1.103445E+01,-1.490639E-02,1.958888E-02
1.106779E+01,-1.731092E-02,1.846759E-02
1.110113E+01,-2.100025E-02,1.818985E-02
1.113446E+01,-2.467339E-02,1.855013E-02
1.11678E+01,-2.726652E-02,1.932959E-02
1.120114E+01,-2.784295E-02,2.012834E-02
1.123447E+01,-2.627528E-02,2.072968E-02
1.126781E+01,-2.302132E-02,2.104835E-02
1.130115E+01,-1.899211E-02,2.102819E-02
1.133448E+01,-1.549868E-02,2.089162E-02
1.136782E+01,-1.379391E-02,2.089507E-02
1.140116E+01,-1.433428E-02,2.118513E-02
1.143449E+01,-1.700795E-02,2.159861E-02
1.146783E+01,-2.081744E-02,2.182226E-02
1.150117E+01,-2.453698E-02,2.159465E-02
1.15345E+01,-2.70561E-02,2.084417E-02
1.156784E+01,-2.758932E-02,1.974834E-02
1.160118E+01,-2.614054E-02,1.855757E-02
1.163451E+01,-2.307742E-02,1.771329E-02
1.166785E+01,-1.940017E-02,1.759081E-02
1.170119E+01,-1.636266E-02,1.845366E-02
1.173452E+01,-1.50107E-02,2.025672E-02
1.176786E+01,-1.55592E-02,2.244213E-02
1.18012E+01,-1.771113E-02,2.419605E-02
1.183454E+01,-2.068825E-02,2.493784E-02
1.186787E+01,-2.347043E-02,2.43254E-02
1.190121E+01,-2.531635E-02,2.240256E-02
1.193455E+01,-2.566927E-02,1.968047E-02
1.196788E+01,-2.455162E-02,1.696189E-02
1.200122E+01,-2.241048E-02,1.515245E-02
1.203456E+01,-2.005067E-02,1.489424E-02
1.206789E+01,-1.836399E-02,1.648705E-02
1.210123E+01,-1.780234E-02,1.948863E-02
1.213457E+01,-1.824591E-02,2.296071E-02
1.21679E+01,-1.942565E-02,2.567702E-02
1.220124E+01,-2.08214E-02,2.681248E-02
1.223458E+01,-2.197277E-02,2.605281E-02
1.226791E+01,-2.254481E-02,2.356989E-02
1.230125E+01,-2.250178E-02,1.997849E-02
1.233459E+01,-2.193466E-02,1.641373E-02
1.236792E+01,-2.12058E-02,1.409435E-02
1.240126E+01,-2.083703E-02,1.374785E-02
1.24346E+01,-2.087654E-02,1.564348E-02
1.246793E+01,-2.120585E-02,1.906767E-02
1.250127E+01,-2.151764E-02,2.282059E-02
1.253461E+01,-2.149276E-02,2.573827E-02
1.256794E+01,-2.105367E-02,2.70436E-02
1.260128E+01,-2.03069E-02,2.64248E-02
1.263462E+01,-1.947734E-02,2.405083E-02
1.266795E+01,-1.893444E-02,2.050674E-02
1.270129E+01,-1.89909E-02,1.701641E-02
1.273463E+01,-1.986126E-02,1.473964E-02
1.276796E+01,-2.147724E-02,1.442763E-02
1.28013E+01,-2.326685E-02,1.601693E-02
1.283464E+01,-2.448089E-02,1.88292E-02
1.286797E+01,-2.459672E-02,2.201117E-02
1.290131E+01,-2.349979E-02,2.443351E-02
1.293465E+01,-2.140342E-02,2.553242E-02
1.296798E+01,-1.893131E-02,2.511054E-02
1.300132E+01,-1.683346E-02,2.331268E-02
1.303466E+01,-1.589328E-02,2.078252E-02
